Time,Target,Measured,Error
1058,20.00,19.00,1.00
1059,20.00,19.03,0.97
1061,20.00,18.87,1.13
1062,20.00,18.76,1.24
1063,20.00,19.02,0.98
1064,20.00,18.79,1.21
1065,20.00,18.87,1.13
1066,20.00,18.98,1.02
1067,20.00,18.97,1.03
1068,20.00,18.92,1.08
1069,20.00,19.17,0.83
1070,20.00,19.14,0.86
1071,20.00,19.29,0.71
1072,20.00,19.25,0.75
1073,20.00,19.32,0.68
1075,20.00,19.17,0.83
1076,20.00,19.14,0.86
1077,20.00,19.11,0.89
1078,20.00,19.23,0.77
1079,20.00,19.01,0.99
1080,20.00,19.11,0.89
1081,20.00,19.01,0.99
1082,20.00,19.21,0.79
1083,20.00,19.11,0.89
1084,20.00,19.33,0.67
1085,20.00,19.29,0.71
1086,20.00,19.42,0.58
1087,20.00,19.33,0.67
1089,20.00,19.36,0.64
1090,20.00,19.31,0.69
1091,20.00,19.41,0.59
1092,20.00,19.25,0.75
1093,20.00,19.32,0.68
1094,20.00,19.24,0.76
1095,20.00,19.24,0.76
1096,20.00,19.34,0.66
1097,20.00,19.40,0.60
1098,20.00,19.38,0.62
1099,20.00,19.48,0.52
1100,20.00,19.41,0.59
1101,20.00,19.50,0.50
1103,20.00,19.55,0.45
1104,20.00,19.27,0.73
1105,20.00,19.26,0.74
1106,20.00,19.22,0.78
1107,20.00,19.19,0.81
1108,20.00,19.30,0.70
1109,20.00,19.26,0.74
1110,20.00,19.36,0.64
1111,20.00,19.28,0.72
1112,20.00,19.23,0.77
1113,20.00,19.20,0.80
1114,20.00,19.27,0.73
1115,20.00,19.34,0.66
1117,20.00,19.29,0.71
1118,20.00,19.29,0.71
1119,20.00,19.32,0.68
1120,20.00,19.24,0.76
1121,20.00,19.31,0.69
1122,20.00,19.23,0.77
1123,20.00,19.30,0.70
1124,20.00,19.26,0.74
1125,20.00,19.18,0.82
1126,20.00,19.19,0.81
1127,20.00,19.26,0.74
1128,20.00,19.15,0.85
1130,20.00,19.12,0.88
1131,20.00,18.96,1.04
1132,20.00,19.06,0.94
1133,20.00,19.11,0.89
1134,20.00,18.94,1.06
1135,20.00,19.04,0.96
1136,20.00,19.06,0.94
1137,20.00,19.04,0.96
1138,20.00,19.13,0.87
1139,20.00,19.11,0.89
1140,20.00,19.12,0.88
1141,20.00,19.13,0.87
1142,20.00,19.07,0.93
1144,20.00,19.01,0.99
1145,20.00,19.03,0.97
1146,20.00,19.05,0.95
1147,20.00,19.07,0.93
1148,20.00,19.05,0.95
1149,20.00,19.11,0.89
1150,20.00,19.15,0.85
1151,20.00,19.13,0.87
1152,20.00,18.99,1.01
1153,20.00,19.02,0.98
1154,20.00,18.93,1.07
1155,20.00,18.92,1.08
1156,20.00,18.92,1.08
1158,20.00,18.91,1.09
1159,20.00,18.88,1.12
1160,20.00,18.80,1.20
1161,20.00,18.85,1.15
1162,20.00,18.88,1.12
1163,20.00,18.85,1.15
1164,20.00,18.92,1.08
1165,20.00,18.99,1.01
1166,20.00,18.94,1.06
1167,20.00,19.00,1.00
1168,20.00,18.92,1.08
1169,20.00,18.91,1.09
1170,20.00,18.98,1.02
1172,20.00,18.90,1.10
1173,20.00,18.83,1.17
1174,20.00,18.69,1.31
1175,20.00,18.71,1.29
1176,20.00,18.72,1.28
1177,20.00,18.74,1.26
1178,20.00,18.68,1.32
1179,20.00,18.88,1.12
1180,20.00,18.59,1.41
1181,20.00,18.62,1.38
1182,20.00,18.65,1.35
1183,20.00,18.63,1.37
1184,20.00,18.66,1.34
1186,20.00,18.54,1.46
1187,20.00,18.46,1.54
1188,20.00,18.36,1.64
1189,20.00,18.38,1.62
1190,20.00,18.39,1.61
1191,20.00,18.40,1.60
1192,20.00,18.52,1.48
1193,20.00,18.56,1.44
1194,20.00,18.52,1.48
1195,20.00,18.52,1.48
1196,20.00,18.66,1.34
1197,20.00,18.54,1.46
1198,20.00,18.61,1.39
1200,20.00,18.45,1.55
1201,20.00,18.46,1.54
1202,20.00,18.36,1.64
1203,20.00,18.27,1.73
1204,20.00,18.33,1.67
1205,20.00,18.35,1.65
1206,20.00,18.26,1.74
1207,20.00,18.32,1.68
1208,20.00,18.45,1.55
1209,20.00,18.49,1.51
1210,20.00,18.53,1.47
1211,20.00,18.56,1.44
1212,20.00,18.59,1.41
1214,20.00,18.58,1.42
1215,20.00,18.58,1.42
1216,20.00,18.50,1.50
1217,20.00,18.50,1.50
1218,20.00,18.50,1.50
1219,20.00,18.54,1.46
1220,20.00,18.61,1.39
1221,20.00,18.71,1.29
1222,20.00,18.79,1.21
1223,20.00,18.91,1.09
1224,20.00,18.94,1.06
1225,20.00,19.08,0.92
1226,20.00,18.91,1.09
1228,20.00,19.02,0.98
1229,20.00,18.93,1.07
1230,20.00,19.03,0.97
1231,20.00,18.73,1.27
1232,20.00,18.89,1.11
1233,20.00,18.89,1.11
1234,20.00,18.96,1.04
1235,20.00,18.98,1.02
1236,20.00,19.01,0.99
1237,20.00,19.14,0.86
1238,20.00,19.22,0.78
1239,20.00,19.18,0.82
1240,20.00,19.30,0.70
1242,20.00,19.18,0.82
1243,20.00,19.29,0.71
1244,20.00,19.18,0.82
1245,20.00,19.22,0.78
1246,20.00,19.11,0.89
1247,20.00,19.20,0.80
1248,20.00,19.27,0.73
1249,20.00,19.30,0.70
1250,20.00,19.37,0.63
1251,20.00,19.42,0.58
1252,20.00,19.55,0.45
1253,20.00,19.59,0.41
1254,20.00,19.48,0.52
1256,20.00,19.31,0.69
1257,20.00,19.23,0.77
1258,20.00,19.20,0.80
1259,20.00,19.23,0.77
1260,20.00,19.20,0.80
1261,20.00,19.24,0.76
1262,20.00,19.27,0.73
1263,20.00,19.30,0.70
1264,20.00,19.26,0.74
1265,20.00,19.26,0.74
1266,20.00,19.32,0.68
1267,20.00,19.46,0.54
1268,20.00,19.40,0.60
1270,20.00,19.35,0.65
1271,20.00,19.23,0.77
1272,20.00,19.26,0.74
1273,20.00,19.30,0.70
1274,20.00,19.15,0.85
1275,20.00,19.23,0.77
1276,20.00,19.26,0.74
1277,20.00,19.22,0.78
1278,20.00,19.12,0.88
1279,20.00,19.13,0.87
1280,20.00,19.21,0.79
1281,20.00,19.00,1.00
1282,20.00,19.06,0.94
1284,20.00,19.04,0.96
1285,20.00,19.09,0.91
1286,20.00,19.07,0.93
1287,20.00,18.98,1.02
1288,20.00,19.11,0.89
1289,20.00,18.98,1.02
1290,20.00,19.08,0.92
1291,20.00,18.99,1.01
1292,20.00,19.08,0.92
1293,20.00,18.99,1.01
1294,20.00,19.08,0.92
1295,20.00,19.03,0.97
1296,20.00,19.19,0.81
1298,20.00,19.12,0.88
1299,20.00,19.17,0.83
1300,20.00,19.14,0.86
1301,20.00,19.15,0.85
1302,20.00,19.16,0.84
1303,20.00,19.09,0.91
1304,20.00,19.18,0.82
1305,20.00,19.18,0.82
1306,20.00,18.97,1.03
1307,20.00,18.89,1.11
1308,20.00,19.00,1.00
1309,20.00,18.95,1.05
1310,20.00,19.05,0.95
1312,20.00,19.00,1.00
1313,20.00,19.09,0.91
1314,20.00,19.10,0.90
1315,20.00,19.15,0.85
1316,20.00,19.16,0.84
1317,20.00,19.24,0.76
1318,20.00,19.06,0.94
1319,20.00,19.22,0.78
1320,20.00,19.15,0.85
1321,20.00,19.12,0.88
1322,20.00,19.20,0.80
1323,20.00,19.06,0.94
1324,20.00,19.08,0.92
1326,20.00,18.95,1.05
1327,20.00,19.02,0.98
1328,20.00,19.07,0.93
1329,20.00,19.02,0.98
1330,20.00,19.04,0.96
1331,20.00,19.02,0.98
1332,20.00,18.83,1.17
1333,20.00,18.83,1.17
1334,20.00,18.84,1.16
1335,20.00,18.77,1.23
1336,20.00,18.85,1.15
1337,20.00,18.89,1.11
1338,20.00,18.71,1.29
1340,20.00,18.65,1.35
1341,20.00,18.64,1.36
1342,20.00,18.70,1.30
1343,20.00,18.68,1.32
1344,20.00,18.74,1.26
1345,20.00,18.86,1.14
1346,20.00,18.82,1.18
1347,20.00,18.79,1.21
1348,20.00,18.66,1.34
1349,20.00,18.68,1.32
1350,20.00,18.66,1.34
1351,20.00,18.61,1.39
1352,20.00,18.49,1.51
1354,20.00,18.39,1.61
1355,20.00,18.44,1.56
1356,20.00,18.52,1.48
1357,20.00,18.41,1.59
1358,20.00,18.35,1.65
1359,20.00,18.33,1.67
1360,20.00,18.42,1.58
1361,20.00,18.57,1.43
1362,20.00,18.50,1.50
1363,20.00,18.46,1.54
1364,20.00,18.54,1.46
1365,20.00,18.47,1.53
1366,20.00,18.36,1.64
1368,20.00,18.27,1.73
1369,20.00,18.40,1.60
1370,20.00,18.27,1.73
1371,20.00,18.30,1.70
1372,20.00,18.46,1.54
1373,20.00,18.57,1.43
1374,20.00,18.64,1.36
1375,20.00,18.63,1.37
1376,20.00,18.69,1.31
1377,20.00,18.64,1.36
1378,20.00,18.69,1.31
1379,20.00,18.68,1.32
1380,20.00,18.55,1.45
1382,20.00,18.66,1.34
1383,20.00,18.50,1.50
1384,20.00,18.50,1.50
1385,20.00,18.50,1.50
1386,20.00,18.65,1.35
1387,20.00,18.67,1.33
1388,20.00,18.83,1.17
1389,20.00,18.94,1.06
1390,20.00,19.01,0.99
1391,20.00,18.96,1.04
1392,20.00,19.02,0.98
1393,20.00,18.93,1.07
1394,20.00,18.93,1.07
1396,20.00,18.99,1.01
1397,20.00,18.91,1.09
1398,20.00,18.91,1.09
1399,20.00,19.01,0.99
1400,20.00,19.07,0.93
1401,20.00,19.01,0.99
1402,20.00,19.28,0.72
1403,20.00,19.42,0.58
1404,20.00,19.29,0.71
1405,20.00,19.36,0.64
1406,20.00,19.38,0.62
1407,20.00,19.29,0.71
1408,20.00,19.11,0.89
1410,20.00,19.09,0.91
1411,20.00,19.24,0.76
1412,20.00,19.24,0.76
1413,20.00,19.24,0.76
1414,20.00,19.28,0.72
1415,20.00,19.31,0.69
1416,20.00,19.37,0.63
1417,20.00,19.46,0.54
1418,20.00,19.44,0.56
1419,20.00,19.59,0.41
1420,20.00,19.49,0.51
1421,20.00,19.35,0.65
1422,20.00,19.49,0.51
1424,20.00,19.42,0.58
1425,20.00,19.26,0.74
1426,20.00,19.40,0.60
1427,20.00,19.38,0.62
1428,20.00,19.44,0.56
1429,20.00,19.42,0.58
1430,20.00,19.47,0.53
1431,20.00,19.48,0.52
1432,20.00,19.60,0.40
1433,20.00,19.38,0.62
1434,20.00,19.51,0.49
1435,20.00,19.48,0.52
1436,20.00,19.46,0.54
1438,20.00,19.36,0.64
1439,20.00,19.39,0.61
1440,20.00,19.37,0.63
1441,20.00,19.35,0.65
1442,20.00,19.41,0.59
1443,20.00,19.39,0.61
1444,20.00,19.42,0.58
1445,20.00,19.43,0.57
1446,20.00,19.38,0.62
1447,20.00,19.47,0.53
1448,20.00,19.41,0.59
1449,20.00,19.39,0.61
1450,20.00,19.37,0.63
1452,20.00,19.36,0.64
1453,20.00,19.42,0.58
1454,20.00,19.36,0.64
1455,20.00,19.28,0.72
1456,20.00,19.24,0.76
1457,20.00,19.31,0.69
1458,20.00,19.19,0.81
1459,20.00,19.09,0.91
1460,20.00,19.17,0.83
1461,20.00,19.14,0.86
1462,20.00,19.19,0.81
1463,20.00,19.19,0.81
1464,20.00,19.20,0.80
1466,20.00,19.20,0.80
1467,20.00,19.24,0.76
1468,20.00,19.17,0.83
1469,20.00,19.10,0.90
1470,20.00,19.18,0.82
1471,20.00,19.15,0.85
1472,20.00,19.23,0.77
1473,20.00,19.12,0.88
1474,20.00,19.14,0.86
1475,20.00,18.93,1.07
1476,20.00,19.21,0.79
1477,20.00,19.14,0.86
1478,20.00,19.15,0.85
1480,20.00,19.02,0.98
1481,20.00,19.07,0.93
1482,20.00,19.16,0.84
1483,20.00,19.13,0.87
1484,20.00,18.96,1.04
1485,20.00,18.95,1.05
1486,20.00,18.98,1.02
1487,20.00,19.08,0.92
1488,20.00,18.98,1.02
1489,20.00,18.94,1.06
1490,20.00,18.79,1.21
1491,20.00,18.83,1.17
1492,20.00,18.84,1.16
1494,20.00,18.84,1.16
1495,20.00,19.02,0.98
1496,20.00,18.86,1.14
1497,20.00,19.08,0.92
1498,20.00,19.02,0.98
1499,20.00,18.97,1.03
1500,20.00,19.00,1.00
1501,20.00,18.88,1.12
1502,20.00,18.88,1.12
1503,20.00,18.84,1.16
1504,20.00,18.70,1.30
1505,20.00,18.68,1.32
1506,20.00,18.70,1.30
1508,20.00,18.68,1.32
1509,20.00,18.56,1.44
1510,20.00,18.70,1.30
1511,20.00,18.50,1.50
1512,20.00,18.68,1.32
1513,20.00,18.63,1.37
1514,20.00,18.72,1.28
1515,20.00,18.63,1.37
1516,20.00,18.58,1.42
1517,20.00,18.58,1.42
1518,20.00,18.50,1.50
1519,20.00,18.40,1.60
1520,20.00,18.44,1.56
1522,20.00,18.56,1.44
1523,20.00,18.37,1.63
1524,20.00,18.42,1.58
1525,20.00,18.54,1.46
1526,20.00,18.61,1.39
1527,20.00,18.56,1.44
1528,20.00,18.67,1.33
1529,20.00,18.54,1.46
1530,20.00,18.58,1.42
1531,20.00,18.50,1.50
1532,20.00,18.32,1.68
1533,20.00,18.16,1.84
1534,20.00,18.20,1.80
1536,20.00,18.13,1.87
1537,20.00,18.27,1.73
1538,20.00,18.26,1.74
1539,20.00,18.28,1.72
1540,20.00,18.42,1.58
1541,20.00,18.46,1.54
1542,20.00,18.61,1.39
1543,20.00,18.46,1.54
1544,20.00,18.54,1.46
1545,20.00,18.46,1.54
1546,20.00,18.47,1.53
1547,20.00,18.54,1.46
1548,20.00,18.47,1.53
1550,20.00,18.55,1.45
1551,20.00,18.47,1.53
1552,20.00,18.69,1.31
1553,20.00,18.78,1.22
1554,20.00,18.90,1.10
1555,20.00,19.03,0.97
1556,20.00,18.84,1.16
1557,20.00,18.92,1.08
1558,20.00,18.84,1.16
1559,20.00,18.84,1.16
1560,20.00,18.77,1.23
1561,20.00,18.93,1.07
1562,20.00,18.78,1.22
1564,20.00,18.86,1.14
1565,20.00,18.82,1.18
1566,20.00,18.94,1.06
1567,20.00,19.00,1.00
1568,20.00,19.17,0.83
1569,20.00,19.21,0.79
1570,20.00,19.32,0.68
1571,20.00,19.34,0.66
1572,20.00,19.26,0.74
1573,20.00,19.22,0.78
1574,20.00,19.22,0.78
1575,20.00,19.12,0.88
1576,20.00,19.16,0.84
1578,20.00,19.28,0.72
1579,20.00,19.24,0.76
1580,20.00,19.27,0.73
1581,20.00,19.34,0.66
1582,20.00,19.47,0.53
1583,20.00,19.62,0.38
1584,20.00,19.41,0.59
1585,20.00,19.42,0.58
1586,20.00,19.37,0.63
1587,20.00,19.32,0.68
1588,20.00,19.24,0.76
1589,20.00,19.31,0.69
1590,20.00,19.27,0.73
1592,20.00,19.33,0.67
1593,20.00,19.32,0.68
1594,20.00,19.38,0.62
1595,20.00,19.30,0.70
1596,20.00,19.32,0.68
1597,20.00,19.35,0.65
1598,20.00,19.37,0.63
1599,20.00,19.40,0.60
1600,20.00,19.42,0.58
1601,20.00,19.32,0.68
1602,20.00,19.42,0.58
1603,20.00,19.37,0.63
1604,20.00,19.25,0.75
1606,20.00,19.32,0.68
1607,20.00,19.20,0.80
1608,20.00,19.24,0.76
1609,20.00,19.06,0.94
1610,20.00,19.11,0.89
1611,20.00,19.05,0.95
1612,20.00,19.21,0.79
1613,20.00,19.18,0.82
1614,20.00,19.22,0.78
1615,20.00,19.29,0.71
1616,20.00,19.11,0.89
1617,20.00,19.05,0.95
1618,20.00,19.03,0.97
1620,20.00,19.12,0.88
1621,20.00,19.17,0.83
1622,20.00,19.10,0.90
1623,20.00,19.15,0.85
1624,20.00,19.12,0.88
1625,20.00,18.99,1.01
1626,20.00,19.05,0.95
1627,20.00,19.14,0.86
1628,20.00,19.22,0.78
1629,20.00,19.22,0.78
1630,20.00,19.11,0.89
1631,20.00,19.20,0.80
1632,20.00,19.13,0.87
1634,20.00,19.21,0.79
1635,20.00,18.96,1.04
1636,20.00,18.95,1.05
1637,20.00,19.02,0.98
1638,20.00,19.00,1.00
1639,20.00,19.06,0.94
1640,20.00,19.04,0.96
1641,20.00,18.95,1.05
1642,20.00,19.02,0.98
1643,20.00,19.14,0.86
1644,20.00,19.15,0.85
1645,20.00,19.20,0.80
1646,20.00,19.16,0.84
1648,20.00,19.21,0.79
1649,20.00,19.24,0.76
1650,20.00,19.13,0.87
1651,20.00,19.25,0.75
1652,20.00,19.14,0.86
1653,20.00,19.19,0.81
1654,20.00,19.12,0.88
1655,20.00,19.13,0.87
1656,20.00,19.07,0.93
1657,20.00,19.16,0.84
1658,20.00,19.06,0.94
1659,20.00,19.00,1.00
1660,20.00,19.13,0.87
1662,20.00,19.00,1.00
1663,20.00,18.99,1.01
1664,20.00,19.01,0.99
1665,20.00,18.96,1.04
1666,20.00,19.02,0.98
1667,20.00,19.01,0.99
1668,20.00,18.99,1.01
1669,20.00,18.84,1.16
1670,20.00,18.77,1.23
1671,20.00,18.92,1.08
1672,20.00,18.81,1.19
1673,20.00,18.82,1.18
1674,20.00,18.89,1.11
1676,20.00,18.86,1.14
1677,20.00,18.96,1.04
1678,20.00,18.88,1.12
1679,20.00,18.85,1.15
1680,20.00,18.81,1.19
1681,20.00,18.82,1.18
1682,20.00,18.72,1.28
1683,20.00,18.70,1.30
1684,20.00,18.50,1.50
1685,20.00,18.47,1.53
1686,20.00,18.40,1.60
1687,20.00,18.34,1.66
1688,20.00,18.57,1.43
1690,20.00,18.53,1.47
1691,20.00,18.57,1.43
1692,20.00,18.70,1.30
1693,20.00,18.68,1.32
1694,20.00,18.70,1.30
1695,20.00,18.54,1.46
1696,20.00,18.61,1.39
1697,20.00,18.49,1.51
1698,20.00,18.39,1.61
1699,20.00,18.51,1.49
1700,20.00,18.55,1.45
1701,20.00,18.47,1.53
1702,20.00,18.72,1.28
1704,20.00,18.74,1.26
1705,20.00,18.75,1.25
1706,20.00,18.84,1.16
1707,20.00,18.73,1.27
1708,20.00,18.71,1.29
1709,20.00,18.58,1.42
1710,20.00,18.54,1.46
1711,20.00,18.58,1.42
1712,20.00,18.64,1.36
1713,20.00,18.63,1.37
1714,20.00,18.48,1.52
1715,20.00,18.69,1.31
1716,20.00,18.75,1.25
1718,20.00,18.76,1.24
1719,20.00,18.88,1.12
1720,20.00,18.91,1.09
1721,20.00,18.98,1.02
1722,20.00,19.07,0.93
1723,20.00,18.95,1.05
1724,20.00,19.01,0.99
1725,20.00,18.93,1.07
1726,20.00,18.85,1.15
1727,20.00,18.82,1.18
1728,20.00,18.82,1.18
1729,20.00,18.90,1.10
1730,20.00,19.07,0.93
1732,20.00,19.09,0.91
1733,20.00,19.14,0.86
1734,20.00,19.08,0.92
1735,20.00,19.16,0.84
1736,20.00,19.31,0.69
1737,20.00,19.13,0.87
1738,20.00,19.10,0.90
1739,20.00,19.11,0.89
1740,20.00,18.98,1.02
1741,20.00,19.11,0.89
1742,20.00,19.05,0.95
1743,20.00,19.14,0.86
1744,20.00,19.12,0.88
1746,20.00,19.20,0.80
1747,20.00,19.27,0.73
1748,20.00,19.23,0.77
1749,20.00,19.38,0.62
1750,20.00,19.29,0.71
1751,20.00,19.35,0.65
1752,20.00,19.34,0.66
1753,20.00,19.40,0.60
1754,20.00,19.28,0.72
1755,20.00,19.24,0.76
1756,20.00,19.24,0.76
1757,20.00,19.34,0.66
1758,20.00,19.15,0.85
1760,20.00,19.23,0.77
1761,20.00,19.23,0.77
1762,20.00,19.20,0.80
1763,20.00,19.27,0.73
1764,20.00,19.34,0.66
1765,20.00,19.43,0.57
1766,20.00,19.41,0.59
1767,20.00,19.36,0.64
1768,20.00,19.38,0.62
1769,20.00,19.29,0.71
1770,20.00,19.32,0.68
1771,20.00,19.31,0.69
1772,20.00,19.34,0.66
1774,20.00,19.33,0.67
1775,20.00,19.28,0.72
1776,20.00,19.35,0.65
1777,20.00,19.37,0.63
1778,20.00,19.43,0.57
1779,20.00,19.41,0.59
1780,20.00,19.32,0.68
1781,20.00,19.35,0.65
1782,20.00,19.33,0.67
1783,20.00,19.15,0.85
1784,20.00,19.08,0.92
1785,20.00,19.17,0.83
1786,20.00,19.14,0.86
1788,20.00,19.22,0.78
1789,20.00,19.22,0.78
1790,20.00,19.18,0.82
1791,20.00,19.05,0.95
1792,20.00,19.14,0.86
1793,20.00,19.22,0.78
1794,20.00,19.15,0.85
1795,20.00,19.23,0.77
1796,20.00,19.19,0.81
1797,20.00,19.19,0.81
1798,20.00,19.09,0.91
1799,20.00,19.14,0.86
1800,20.00,19.22,0.78
1802,20.00,19.15,0.85
1803,20.00,19.16,0.84
1804,20.00,19.16,0.84
1805,20.00,19.06,0.94
1806,20.00,19.15,0.85
1807,20.00,19.12,0.88
1808,20.00,19.03,0.97
1809,20.00,18.76,1.24
1810,20.00,18.95,1.05
1811,20.00,18.95,1.05
1812,20.00,19.01,0.99
1813,20.00,19.03,0.97
1814,20.00,18.98,1.02
1816,20.00,18.93,1.07
1817,20.00,19.00,1.00
1818,20.00,19.06,0.94
1819,20.00,18.97,1.03
1820,20.00,18.99,1.01
1821,20.00,18.84,1.16
1822,20.00,18.88,1.12
1823,20.00,18.95,1.05
1824,20.00,18.87,1.13
1825,20.00,18.83,1.17
1826,20.00,19.05,0.95
1827,20.00,18.96,1.04
1828,20.00,18.95,1.05
1830,20.00,18.98,1.02
1831,20.00,18.90,1.10
1832,20.00,18.93,1.07
1833,20.00,18.89,1.11
1834,20.00,18.68,1.32
1835,20.00,18.55,1.45
1836,20.00,18.59,1.41
1837,20.00,18.51,1.49
1838,20.00,18.51,1.49
1839,20.00,18.51,1.49
1840,20.00,18.58,1.42
1841,20.00,18.57,1.43
1842,20.00,18.53,1.47
1844,20.00,18.57,1.43
1845,20.00,18.49,1.51
1846,20.00,18.56,1.44
1847,20.00,18.42,1.58
1848,20.00,18.46,1.54
1849,20.00,18.40,1.60
1850,20.00,18.30,1.70
1851,20.00,18.25,1.75
1852,20.00,18.17,1.83
1853,20.00,18.28,1.72
1854,20.00,18.27,1.73
1855,20.00,18.36,1.64
1856,20.00,18.34,1.66
1858,20.00,18.39,1.61
1859,20.00,18.23,1.77
1860,20.00,18.08,1.92
1861,20.00,18.12,1.88
1862,20.00,18.20,1.80
1863,20.00,18.16,1.84
1864,20.00,18.09,1.91
1865,20.00,18.09,1.91
1866,20.00,18.00,2.00
1867,20.00,17.98,2.02
1868,20.00,18.03,1.97
1869,20.00,18.11,1.89
1870,20.00,18.12,1.88
1872,20.00,18.34,1.66
1873,20.00,18.25,1.75
1874,20.00,18.31,1.69
1875,20.00,18.26,1.74
1876,20.00,18.32,1.68
1877,20.00,18.30,1.70
1878,20.00,18.36,1.64
1879,20.00,18.30,1.70
1880,20.00,18.22,1.78
1881,20.00,18.21,1.79
1882,20.00,18.42,1.58
1883,20.00,18.22,1.78
1884,20.00,18.57,1.43
1886,20.00,18.38,1.62
1887,20.00,18.54,1.46
1888,20.00,18.57,1.43
1889,20.00,18.50,1.50
1890,20.00,18.61,1.39
1891,20.00,18.56,1.44
1892,20.00,18.52,1.48
1893,20.00,18.56,1.44
1894,20.00,18.62,1.38
1895,20.00,18.68,1.32
1896,20.00,18.67,1.33
1897,20.00,18.62,1.38
1898,20.00,18.71,1.29
1900,20.00,18.73,1.27
1901,20.00,18.96,1.04
1902,20.00,18.98,1.02
1903,20.00,19.08,0.92
1904,20.00,19.02,0.98
1905,20.00,19.11,0.89
1906,20.00,18.91,1.09
1907,20.00,19.09,0.91
1908,20.00,19.03,0.97
1909,20.00,18.77,1.23
1910,20.00,18.92,1.08
1911,20.00,18.88,1.12
1912,20.00,18.95,1.05
1914,20.00,19.19,0.81
1915,20.00,19.09,0.91
1916,20.00,19.35,0.65
1917,20.00,19.34,0.66
1918,20.00,19.26,0.74
1919,20.00,19.25,0.75
1920,20.00,19.18,0.82
1921,20.00,19.18,0.82
1922,20.00,19.23,0.77
1923,20.00,19.29,0.71
1924,20.00,19.29,0.71
1925,20.00,19.28,0.72
1926,20.00,19.21,0.79
1928,20.00,19.28,0.72
1929,20.00,19.24,0.76
1930,20.00,19.35,0.65
1931,20.00,19.44,0.56
1932,20.00,19.42,0.58
1933,20.00,19.29,0.71
1934,20.00,19.11,0.89
1935,20.00,19.12,0.88
1936,20.00,19.09,0.91
1937,20.00,19.04,0.96
1938,20.00,19.13,0.87
1939,20.00,19.14,0.86
1940,20.00,19.11,0.89
1942,20.00,19.02,0.98
1943,20.00,19.15,0.85
1944,20.00,19.22,0.78
1945,20.00,19.22,0.78
1946,20.00,19.23,0.77
1947,20.00,19.19,0.81
1948,20.00,19.19,0.81
1949,20.00,19.12,0.88
1950,20.00,19.10,0.90
1951,20.00,19.11,0.89
1952,20.00,19.12,0.88
1953,20.00,19.17,0.83
1954,20.00,19.18,0.82
1956,20.00,19.00,1.00
1957,20.00,19.10,0.90
1958,20.00,19.04,0.96
1959,20.00,18.95,1.05
1960,20.00,18.98,1.02
1961,20.00,18.97,1.03
1962,20.00,19.00,1.00
1963,20.00,19.09,0.91
1964,20.00,19.07,0.93
1965,20.00,19.12,0.88
1966,20.00,19.13,0.87
1967,20.00,19.07,0.93
1968,20.00,19.08,0.92
1970,20.00,19.03,0.97
1971,20.00,19.05,0.95
1972,20.00,19.17,0.83
1973,20.00,19.07,0.93
1974,20.00,19.19,0.81
1975,20.00,19.16,0.84
1976,20.00,19.17,0.83
1977,20.00,19.35,0.65
1978,20.00,19.30,0.70
1979,20.00,19.40,0.60
1980,20.00,19.35,0.65
1981,20.00,19.34,0.66
1982,20.00,19.36,0.64
1984,20.00,19.28,0.72
1985,20.00,19.24,0.76
1986,20.00,19.13,0.87
1987,20.00,19.17,0.83
1988,20.00,19.18,0.82
1989,20.00,19.22,0.78
1990,20.00,19.19,0.81
1991,20.00,19.33,0.67
1992,20.00,19.39,0.61
1993,20.00,19.34,0.66
1994,20.00,19.40,0.60
1995,20.00,19.42,0.58
1996,20.00,19.44,0.56
1998,20.00,19.34,0.66
1999,20.00,19.33,0.67
2000,20.00,19.25,0.75
2001,20.00,19.28,0.72
2002,20.00,19.24,0.76
2003,20.00,19.21,0.79
2004,20.00,19.24,0.76
2005,20.00,19.24,0.76
2006,20.00,19.42,0.58
2007,20.00,19.36,0.64
2008,20.00,19.35,0.65
2009,20.00,19.20,0.80
2010,20.00,19.09,0.91
2012,20.00,19.14,0.86
2013,20.00,19.04,0.96
2014,20.00,19.03,0.97
2015,20.00,18.90,1.10
2016,20.00,18.94,1.06
2017,20.00,18.75,1.25
2018,20.00,18.80,1.20
2019,20.00,18.81,1.19
2020,20.00,18.92,1.08
2021,20.00,18.95,1.05
2022,20.00,18.98,1.02
2023,20.00,19.01,0.99
2024,20.00,18.92,1.08
2026,20.00,18.95,1.05
2027,20.00,18.84,1.16
2028,20.00,18.84,1.16
2029,20.00,18.74,1.26
2030,20.00,18.71,1.29
2031,20.00,18.66,1.34
2032,20.00,18.50,1.50
2033,20.00,18.68,1.32
2034,20.00,18.67,1.33
2035,20.00,18.72,1.28
2036,20.00,18.81,1.19
2037,20.00,18.78,1.22
2038,20.00,18.79,1.21
2040,20.00,18.80,1.20
2041,20.00,18.73,1.27
2042,20.00,18.78,1.22
2043,20.00,18.79,1.21
2044,20.00,18.69,1.31
2045,20.00,18.78,1.22
2046,20.00,18.68,1.32
2047,20.00,18.74,1.26
2048,20.00,18.75,1.25
2049,20.00,18.76,1.24
2050,20.00,18.88,1.12
2051,20.00,19.02,0.98
2052,20.00,19.08,0.92
2054,20.00,19.02,0.98
2055,20.00,19.01,0.99
2056,20.00,19.00,1.00
2057,20.00,18.95,1.05
2058,20.00,18.90,1.10
2059,20.00,18.79,1.21
2060,20.00,18.87,1.13
2061,20.00,18.91,1.09
